x,y,z,Label
-0.034787,-0.020827,-0.10128,0
0.0071361,0.02295,-0.10641,0
0.010037,-0.0026043,0.1086,0
0.061737,-0.0039235,0.089856,0
-0.052573,0.091059,-0.02907,0
0.10897,0,-0.0051908,0
-0.10706,0.01713,0.012091,0
-0.080729,-0.041619,-0.060428,0
-0.00010978,0.0069181,0.10887,0
-0.0017132,-0.10797,0.015525,0
-0.014305,0.041332,0.099939,0
0.025561,-0.10536,-0.012091,0
0.041967,-0.078328,-0.063279,0
0.045175,0.09892,0.0086454,0
-0.099403,0.022451,0.038933,0
-0.022584,-0.0082201,0.10641,0
-0.014933,0.054011,-0.093598,0
0.052643,-0.050195,-0.081302,0
-0.082393,0.042476,0.057516,0
-0.017942,-0.020706,0.10559,0
-0.0082556,0.10384,-0.032391,0
-0.069741,0.048013,0.068788,0
-0.059255,-0.025933,-0.087848,0
0.018641,0.0088734,0.10712,0
0.11568,0.022296,0.0093659,0
-0.0017516,-0.11039,-0.042177,0
0.11639,0,-0.020522,0
-0.057046,-0.020763,-0.1014,0
0.073961,-0.080075,0.045659,0
-0.0168,0.11685,-0.0056233,0
0.036064,-0.07897,-0.080187,0
0.099108,0.063693,-0.0093659,0
0.039861,-0.025617,0.10827,0
0.085435,0.081462,0.0056233,0
0.072908,0.0046334,-0.092897,0
-0.0015351,0.0073367,0.11794,0
0.10611,0.034848,-0.038653,0
-0.076605,0.088407,0.016819,0
0.023158,0.037323,-0.10972,0
0.081528,-0.021154,0.082902,0
0.018011,-0.013261,0.11605,0
-0.052945,-0.091704,0.052481,0
-0.030759,-0.088872,0.071572,0
0.063455,0.046721,0.088077,0
0.0044801,0.040172,0.11105,0
-0.014825,-0.10311,-0.055814,0
-0.010779,0.003165,0.11765,0
0.034292,-0.032698,-0.10827,0
0.01978,-0.11218,-0.031492,0
0.080155,0.044597,0.07452,0
-0.014785,0.029833,-0.11339,0
-0.031947,0.055334,0.099421,0
-0.031298,0.11321,-0.013099,0
0.0066641,0.017443,-0.1167,0
-0.079904,0.081182,0.031492,0
0.0086782,-0.012187,0.11723,0
-0.0042917,0.053984,0.10504,0
0.03192,0.10265,0.049095,0
-0.011705,-0.042336,0.10972,0
0.07294,-0.089782,-0.024204,0
0.068592,0.03265,-0.090533,0
-0.014953,0.00047468,-0.11723,0
0.036527,-0.095609,-0.059091,0
0.054922,-0.088517,0.055814,0
-0.00091165,0.057452,-0.10327,0
0.010563,-0.019715,-0.11605,0
-1.29E-17,6.63E-18,-0.11818,0
-0.055079,0.043315,-0.095168,0
-0.018588,0.001775,0.1167,0
0.0055887,0.11732,0.013099,0
-0.084031,-0.036776,-0.07452,0
0.066477,-0.0084837,-0.097344,0
0.074866,-0.024588,-0.088077,0
-0.11526,0.026033,0.0018751,0
-0.044594,-0.089978,-0.062308,0
-0.01089,0.031464,0.11339,0
0.084124,-0.046805,-0.068552,0
-0.068242,-0.053666,0.080187,0
0.1012,-0.040513,-0.045659,0
-0.041838,-0.028803,-0.10671,0
-0.041838,0.028803,0.10671,0
0.078403,-0.065788,0.059091,0
-0.11338,-0.033291,-0.0018751,0
0.02652,-0.085288,-0.077393,0
-0.033783,0.014785,0.11228,0
0.0042498,-0.089215,0.077393,0
-0.0074014,-0.0011843,-0.11794,0
0.034235,0.013706,-0.11228,0
0.0037195,0.00047468,0.11812,0
-0.028225,0.067383,0.092897,0
-0.0068034,-0.0089395,-0.11765,0
-0.045175,0.0679,0.085532,0
0.025984,-0.0016513,-0.11528,0
0.10924,0.028343,0.035091,0
-0.081144,-0.082442,0.024204,0
-0.049945,0.044684,0.097344,0
-0.086739,-0.077603,0.020522,0
0.010424,-0.093465,-0.071572,0
-0.06012,0.035994,0.095168,0
0.019227,0.079256,-0.085532,0
-0.08616,-0.051585,0.062308,0
-0.10745,-0.0034108,-0.049095,0
0.018716,0.023037,0.11439,0
0.037062,0.052046,-0.099421,0
0.088843,-0.04229,-0.065463,0
-0.075622,-0.007221,0.090533,0
-0.10374,0.037759,0.042177,0
-0.038014,-0.090755,0.065463,0
-0.082158,-0.018556,-0.082902,0
0.054154,-1.33E-17,-0.10504,0
-0.019716,-0.094227,0.068552,0
-0.061863,-0.092983,0.038653,0
0.027077,-0.11161,-0.027862,0
-0.076605,-0.088407,-0.016819,0
-0.0022708,0.0029838,-0.11812,0
-0.0020634,-0.025955,0.11528,0
-0.11143,0.017831,-0.035091,0
0.030964,0.025982,-0.11105,0
0.020139,0.021804,-0.11439,0
0.11277,-0.021736,0.027862,0
0,0,0.11818,0
0.050009,0.093337,-0.052481,0
-0.051072,-0.02633,0.10327,0
0.025219,0.055221,0.1014,0
-0.051393,-0.06753,0.094852,0
0.058413,0.10902,0.030006,0
-0.10918,0.065369,0.0020193,0
0.036423,-0.11714,-0.033915,0
0.049389,-0.10815,0.045422,0
-0.018275,-0.04363,0.11816,0
0.05351,-0.065865,-0.094852,0
0.002775,0.058254,-0.11312,0
0.011745,0.10531,-0.070499,0
-0.099714,0.051406,-0.060107,0
0.020069,-0.0012754,-0.12567,0
-0.068774,-0.0021832,-0.10707,0
0.02148,-0.018023,-0.12415,0
-0.099728,-0.078427,-0.010086,0
-0.076293,0.10025,0.018113,0
-0.022532,0.053791,0.11312,0
0.052811,0.11564,0.0060559,0
-0.0054531,-0.068592,0.10707,0
0.084209,-0.033712,-0.089279,0
-0.11953,-0.035097,-0.026066,0
-0.0077848,0.054144,-0.11492,0
0.013644,0.014772,0.12567,0
-0.12001,-0.019202,0.03779,0
-0.039337,0.068134,0.10004,0
-0.06913,-0.030255,0.10249,0
-0.05139,0.040413,0.1092,0
0.0052445,-0.1101,-0.063636,0
0.096896,0.081305,-0.014107,0
-0.045353,-0.078554,0.089279,0
0.11715,0.0074454,-0.049171,0
0.11577,-2.84E-17,-0.052871,0
0.010661,-0.095594,0.083346,0
-0.019862,-0.029853,-0.12212,0
0.035858,-0.017069,0.12092,0
0.021302,-0.12081,0.033915,0
-1.16E-17,1.04E-17,-0.12727,0
0.010178,-0.0065407,-0.1267,0
-0.023822,-0.021313,0.12319,0
-0.11525,-0.011005,0.052871,0
-0.014754,-0.10262,0.073825,0
-0.083421,-0.057431,-0.077078,0
-0.11778,0.042869,-0.022101,0
0.088758,-0.065351,0.063636,0
0.0028522,0.011757,0.1267,0
0.094504,0.052581,0.067101,0
-0.014194,-0.02864,-0.12319,0
-0.10548,0.010072,0.070499,0
-0.061225,-0.070658,0.086356,0
0.035254,-0.092277,0.080252,0
0.036086,0.11605,-0.03779,0
-0.0032998,0.01577,-0.12625,0
0.090979,0.058469,-0.067101,0
0.0019071,-0.0035594,0.12721,0
-0.0026401,0.0076282,0.12702,0
-0.068512,0.10298,-0.030006,0
0.071905,0.088508,-0.056518,0
-0.00044487,-0.028036,0.12415,0
-0.0016532,-0.007901,-0.12702,0
-0.10319,-0.061781,0.041627,0
-0.092149,-0.047506,-0.073825,0
-0.023784,0.0038057,-0.12497,0
0.05879,-0.019308,-0.11122,0
-0.013271,0.0091363,0.12625,0
0.081809,0,-0.097497,0
-0.03205,-0.11592,-0.041627,0
-0.079993,-0.081272,0.056518,0
0,0,0.12727,0
-0.0080263,0.10096,0.077078,0
-0.082832,0.095594,0.014107,0
-0.12451,0.0039525,0.026066,0
-0.070398,0.0159,0.10483,0
-0.023495,-0.0053065,0.12497,0
0.12318,0.03196,-0.0020193,0
-0.031681,0.11459,-0.045422,0
-0.090495,0.039605,-0.080252,0
-0.078695,0.079954,0.060107,0
0.01203,-0.049589,-0.1166,0
0.042135,-0.010932,-0.1196,0
0.050783,0.02033,0.11492,0
0.016235,0.092073,-0.086356,0
0.025757,0.067419,-0.10483,0
0.12307,-0.023721,0.022101,0
0.086258,-0.093388,-0.0060559,0
-0.021005,0.042383,-0.11816,0
0.043132,-0.069515,0.097497,0
-0.00098178,0.061872,0.11122,0
0.0040056,0.00051119,-0.12721,0
-0.075488,0.022165,-0.10004,0
0.10145,0.074693,-0.018113,0
-0.038395,-0.11093,0.049171,0
0.037922,-0.053255,-0.1092,0
0.069613,0.066376,-0.083346,0
0.04459,-0.024809,0.1166,0
0.073593,0.10335,0.010086,0
0.042743,0.0082381,0.1196,0
0.063564,-0.060608,-0.092112,0
0.034067,0.011189,0.12212,0
0.035858,0.017069,-0.12092,0
0.039785,0.064121,-0.10249,0
-0.082532,-0.030039,0.092112,0
0.07826,-0.020306,-0.10981,0
-0.096114,0.028222,0.092524,0
0.06109,-0.098459,-0.071894,0
-0.020516,0.098048,-0.092524,0
-0.028209,0.01942,0.13199,0
0.055964,0.053361,-0.11232,0
-0.0012828,0.080841,0.10981,0
0.096404,-0.012303,0.095656,0
0.093345,0.011913,-0.098691,0
-0.0033414,-0.0079772,0.13609,0
-0.12303,-0.053842,0.023679,0
0.019454,0.0092602,0.13465,0
0.07037,0.11342,0.027928,0
-0.035552,-0.03612,-0.1266,0
0.040631,-0.057059,-0.117,0
0.046144,-0.10104,0.079099,0
-0.12732,-0.0040416,-0.048666,0
-0.068709,0.10327,-0.056648,0
0.064983,-0.079987,0.089299,0
-0.0019213,-0.0038765,-0.13629,0
-0.11805,0.051665,0.0446,0
-0.03838,0.044293,0.12313,0
0.0064224,0.13482,0.019407,0
-0.12774,-0.046492,0.010807,0
0.10991,-0.061152,-0.052683,0
0.081556,-0.088297,-0.064401,0
-0.015254,0.044074,0.12814,0
-0.0021611,-0.13619,-0.0064884,0
0.015221,0.086321,0.10446,0
-0.037432,0.075527,-0.10719,0
0.096599,-0.092107,-0.027928,0
0.023014,-0.019311,0.13301,0
-0.10324,0.023317,-0.085984,0
0.047294,0.12379,0.032149,0
0.11216,0.029101,0.071894,0
0,0,0.13636,0
0.04294,0.080144,-0.10163,0
-0.052677,0.12576,0.0021635,0
0.0092102,-0.024108,-0.1339,0
-0.071519,-0.093975,-0.068182,0
0.10584,0,0.085984,0
-0.1197,0.043568,0.048666,0
-0.12978,0.020767,-0.036337,0
-0.011338,0.041011,0.12956,0
0.080128,0.086751,0.068182,0
0.0040845,-0.0076234,-0.13609,0
-0.032716,0.033239,-0.12814,0
-0.025341,-0.043891,0.1266,0
0.10851,-2.66E-17,-0.082583,0
0.087476,-0.0055593,-0.10446,0
0.0076626,-0.024643,0.1339,0
0.075777,0.055794,0.098691,0
-0.0032244,0.0028848,0.13629,0
0.11401,-0.073269,0.015114,0
-0.06095,-0.013766,-0.1212,0
0.019289,-0.10939,-0.079099,0
-0.033707,-0.097389,-0.089299,0
-0.1086,-0.055987,-0.060555,0
0.019873,0.081918,0.10719,0
-0.052458,-0.015403,0.12492,0
0.10435,0.067061,0.056648,0
-0.01294,-0.089998,0.10163,0
0.0090574,-0.037335,0.13084,0
-0.076976,-0.0073503,0.11232,0
0.034474,0.042434,-0.12492,0
-0.023569,-0.035426,-0.12956,0
-0.017184,0.0016409,0.13527,0
-1.31E-17,1.03E-17,-0.13636,0
-0.0078683,-0.037604,-0.13084,0
-0.11869,-0.018991,0.064401,0
-0.0046447,0.058424,-0.12313,0
0.0061316,-0.12872,-0.0446,0
-0.036862,0.063847,0.11472,0
0.012027,-0.10784,0.082583,0
-0.046568,-0.041663,0.1212,0
-0.025776,-0.015432,-0.13301,0
0.010169,0.032703,-0.13199,0
0.12954,0.042545,-0.0021635,0
0.065029,0.026034,0.117,0
0.11379,0.06331,0.040489,0
0.10382,0.087113,-0.015114,0
0.12824,-0.042117,-0.019407,0
0.076869,0.10795,-0.032149,0
0.016026,-0.0064159,-0.13527,0
0.0014367,0.012882,0.13575,0
0.12786,0.024643,-0.040489,0
0.12126,-0.057718,-0.023679,0
-0.00785,0.010315,-0.13575,0
-0.019385,0.13482,0.0064884,0
0.056469,0.12365,-0.010807,0
-0.10091,0.052023,-0.075535,0
0.078261,-0.057622,-0.095656,0
-0.043417,-0.050106,-0.11916,0
-0.017747,-0.012218,-0.13465,0
-0.11348,0.0036021,0.075535,0
-0.035023,-0.12668,0.036337,0
-0.0058426,-0.073492,-0.11472,0
0.066166,0.004205,0.11916,0
-0.098866,-0.077749,0.052683,0
-0.10483,0.062762,0.060555,0
-0.037938,-0.13722,0.02979,0
0.083513,-0.11728,0.0207,0
-0.0007201,-0.045381,-0.13819,0
0.081589,0.052434,0.1084,0
0.10115,0.056276,0.088089,0
-0.012058,-0.013916,-0.14428,0
0.0050306,-0.045107,0.13819,0
-0.083244,0.10938,-0.047574,0
0.04789,-0.040184,0.13133,0
-0.0065367,0.082222,0.11981,0
0.11535,-0.084931,-0.025258,0
-0.0013683,0.08623,-0.11713,0
0.06621,0.12358,-0.03876,0
0.001088,-0.0044849,0.14538,0
0,0,0.14545,0
-0.11859,-0.034821,0.076687,0
-0.049673,0.044441,-0.12929,0
-0.11421,0.089812,0.006921,0
0.088521,0.065177,-0.095252,0
-0.020635,0.14352,0.011527,0
0.11257,-0.036971,0.084372,0
-0.0074096,-0.093202,0.11142,0
0.13444,0.034883,-0.043188,0
0.018588,0.026103,0.14188,0
-0.0508,0.01849,-0.13504,0
0.065447,-0.012614,0.12929,0
-0.0032373,0.0032891,-0.14538,0
0.13993,-0.036306,-0.016122,0
0.054664,-0.10203,-0.088089,0
0.036457,0.0023169,-0.14079,0
-0.11284,0.0035819,-0.091717,0
-0.093233,0.1076,-0.02979,0
-0.041934,0.12116,0.068694,0
-0.10351,-0.092611,0.043188,0
0.025239,0.066062,0.12711,0
0.0095471,0.020905,0.14363,0
0.093371,-0.05195,0.098692,0
-0.029293,0.10595,0.095252,0
-0.029786,0.14235,-0.0023078,0
-0.036424,-0.018778,0.13956,0
-0.013764,-0.0013143,-0.1448,0
3.09E-18,-1.75E-17,-0.14545,0
-0.07169,0.02105,0.1248,0
-0.11979,-0.082471,0.0023078,0
0.014625,-0.038281,-0.13956,0
-0.13283,-0.058134,-0.011527,0
-0.10735,0.073903,0.064592,0
0.13204,-0.0083916,-0.060424,0
0.11694,0.046817,0.072727,0
-0.017927,-0.12469,-0.072727,0
0.036698,-0.11802,-0.076687,0
-0.039608,-0.11444,-0.08057,0
0.016895,-0.02723,-0.14188,0
0.1211,0,0.08057,0
-0.0047069,-0.022495,-0.14363,0
0.0020409,0.0183,0.14428,0
-0.070768,0.042369,-0.11981,0
-0.080074,-0.12035,0.016122,0
0.044387,-0.097194,-0.098692,0
0.0081735,0.026286,0.14283,0
-0.12564,0.064772,-0.034292,0
-0.11511,-0.068915,0.056196,0
0.0053717,0.11277,0.091717,0
-0.051832,-0.089776,-0.10203,0
-0.030382,-0.072533,-0.12236,0
-0.1126,-0.088548,0.025258,0
-0.0086689,-0.0031552,0.14516,0
-0.0089986,0.0020324,-0.14516,0
-0.034629,0.052049,-0.13133,0
-0.088785,0.014207,-0.11433,0
0.033755,-0.036545,0.13668,0
0.14022,0.017894,0.034292,0
0.0025723,-0.053999,0.13504,0
0.070337,0.076151,0.10203,0
-0.12121,0.053047,0.060424,0
0.038109,0.031978,-0.13668,0
-0.089937,-0.091376,-0.068694,0
-0.13254,-0.029935,-0.051911,0
-0.078927,-0.10371,-0.064592,0
-0.036122,0.086237,-0.11142,0
0.051182,0.048802,-0.12711,0
0.024855,-0.011831,-0.14283,0
-0.036512,-0.001159,0.14079,0
0.090783,-0.11174,-0.0207,0
0.11563,-0.074314,0.047574,0
0.086241,-2.11E-17,0.11713,0
0.098561,0.018996,-0.10527,0
-0.025897,0.052252,-0.13325,0
-0.048492,0.083991,-0.1084,0
0.070986,0.023314,-0.1248,0
0.036772,0.045263,0.13325,0
0.10698,0.050924,-0.084372,0
0.013655,0.077444,0.12236,0
-0.13843,-0.022151,0.03876,0
0.089191,-0.011382,0.11433,0
-0.013764,0.0013143,0.1448,0
0.12455,-0.049862,-0.056196,0
-0.044573,-0.089935,0.10527,0
0.098338,-0.093765,0.051911,0
0.0766,0.12346,-0.006921,0
-0.0047048,-0.0013814,0.15447,0
0.072978,0.13621,0.002452,0
-0.10598,-0.072964,-0.085606,0
-0.088297,0.04552,0.11839,0
0.13376,0.025781,-0.072987,0
0.036629,0.02354,0.14829,0
0.019663,0.014478,-0.1526,0
-0.011764,0.056221,-0.14348,0
0.11505,-0.09654,-0.036435,0
0.024963,-0.046592,-0.14523,0
0.14201,0.056854,-0.021994,0
-0.074196,0.011872,-0.13505,0
0.012583,0.11283,-0.10486,0
-0.083831,-0.065926,0.11185,0
0.11001,0.061207,0.089645,0
-0.064109,0.12935,0.055155,0
0.057455,-0.054783,0.1326,0
-0.066546,0.024221,0.13737,0
-0.052777,-0.047218,-0.13737,0
0.10305,0,0.11518,0
-0.027227,0.027662,0.14959,0
-0.039693,-0.14357,0.041182,0
0.10992,-0.0069857,-0.10841,0
-0.02166,0.15065,-0.026837,0
0.000699,0.014674,0.15385,0
0.0044274,-0.0021075,-0.15447,0
-0.0098765,-0.047201,-0.14683,0
0.0087146,-0.02281,0.1526,0
0.011525,0.037063,-0.14959,0
-0.107,0.046828,-0.10121,0
-0.13349,-0.068821,0.036435,0
-0.1032,0.092329,-0.068628,0
0,0,0.15455,0
-0.064277,-0.065305,0.12445,0
-0.0097969,0.00031099,-0.15423,0
0.053864,0.058317,-0.1326,0
-0.13288,-0.030012,0.072987,0
0.1092,0.091627,0.059708,0
-0.11406,0.078522,0.068628,0
0.022113,0.057882,-0.14158,0
0.076174,-0.10697,0.08148,0
-0.0097575,-0.00093173,0.15423,0
0.035882,0.14791,0.026837,0
0.13051,-0.052248,-0.064201,0
0.06067,0.13285,0.050547,0
0.13357,0.0084887,0.077273,0
-0.12577,-0.045776,-0.077273,0
0.038973,-0.042194,0.14348,0
-0.011136,-0.032175,0.15075,0
0.059855,0.096467,0.10486,0
0.15005,-0.01915,0.031652,0
-0.13994,0.013363,0.064201,0
0.0072787,-0.1528,0.021994,0
-0.075191,-0.045017,0.1273,0
0.024809,-0.079786,0.13001,0
0.018087,-0.039606,-0.14829,0
-0.01886,0.028347,-0.15075,0
0.046678,-0.012111,0.14683,0
0.071336,0.10018,0.093594,0
0.025866,0.14669,-0.041182,0
-0.0084519,-0.10631,-0.11185,0
0.13974,0.036258,-0.055155,0
0.088695,-0.065305,0.10841,0
-0.09667,0.076022,-0.093594,0
-0.021859,-0.15203,-0.01713,0
-0.032011,-0.042062,0.14523,0
-0.028663,0.082817,-0.1273,0
-0.0024492,-0.15435,-0.0073536,0
-0.049206,0.056787,0.13505,0
-0.067481,-0.077877,-0.11518,0
-0.0097821,0.016943,0.1533,0
0.1115,0.10631,-0.012248,0
-0.077924,0.10239,0.085606,0
-0.010407,0.13091,-0.08148,0
-0.041177,0.14894,-0.002452,0
-0.058442,0.13952,-0.031652,0
9.98E-18,-1.61E-17,-0.15455,0
0.0092631,0.011402,-0.15385,0
0.093054,-0.11454,-0.045888,0
0.1196,-0.039282,-0.089645,0
-0.1352,-0.059168,0.045888,0
0.0158,-0.14167,-0.059708,0
0.026671,-0.15126,0.01713,0
0.061962,-1.52E-17,0.14158,0
0.13187,0.06277,-0.050547,0
0.093807,-0.01808,-0.12148,0
-0.036793,-0.055302,0.13954,0
0.10206,-0.056787,0.10121,0
-0.11844,-0.018952,-0.097449,0
-0.083512,-0.002651,-0.13001,0
-0.093186,0.021047,0.12148,0
0.15282,0.019503,0.012248,0
-0.0024492,0.15435,0.0073536,0
-0.038379,-0.091627,-0.11839,0
0.016459,-0.010577,-0.1533,0
0.028279,-0.11657,0.097449,0
-0.014624,-0.025329,0.15175,0
0.063106,0.020726,-0.13954,0
-0.078618,0.047069,-0.12445,0
-0.012988,-0.026206,-0.15175,0
0.093907,0.037595,-0.12863,0
-0.083,-0.013281,-0.1404,0
0.10492,-0.11359,0.05352,0
0.10027,0.12343,0.038579,0
-0.14722,0.033252,-0.06322,0
-0.024807,-0.0072841,-0.16158,0
0.015056,-0.0039065,-0.1629,0
-0.045477,-0.1314,0.086273,0
0.040766,0.0052026,-0.15839,0
-0.025328,0.12105,-0.10716,0
-0.0086468,0.10876,0.12195,0
0.15487,0.029849,0.043605,0
0.1344,0.063974,0.067977,0
0.096154,0.1041,-0.081818,0
-0.030207,-0.0068227,0.16068,0
-0.025854,-0.093513,-0.13177,0
0.093476,-0.13127,0.028415,0
0.0077773,0.16327,-0.0077861,0
-0.0072666,-0.05054,0.15547,0
-0.13323,-0.0042292,0.094918,0
0.012038,-0.049621,-0.15547,0
0.036839,0.15185,0.048587,0
0.10181,0.026417,0.12535,0
-0.1323,0.068207,-0.067977,0
0.069726,0.097917,0.11103,0
0.016943,0.15192,-0.0584,0
-0.12694,0.0040296,0.10318,0
0.0030816,-0.0099104,0.16331,0
-0.024343,-0.019143,-0.16068,0
0.05758,-0.054902,0.14299,0
0.050258,0.042171,0.14991,0
0.02824,-0.16016,0.018137,0
0.058392,-0.15284,0.0025962,0
0.069059,-0.01331,0.14775,0
-0.089869,0.061871,-0.12195,0
-0.07643,-0.052618,-0.13478,0
0.0032737,-0.0040296,0.16355,0
0,0,0.16364,0
-0.076264,0.059975,0.13177,0
-0.015658,0.020574,0.16158,0
0.1142,0.037508,-0.11103,0
-0.0025231,0.159,-0.038579,0
-0.058963,-0.059906,0.1404,0
0.1531,-0.050284,-0.028415,0
-0.13453,0.021526,-0.090641,0
0.12583,-0.092646,-0.048587,0
